Name	SMILES
propanil	CCC(=O)Nc1ccc(Cl)c(Cl)c1
propanoic acid	CCC(=O)O
dextropropoxyphene	CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C
fosinopril	CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C
clobetasol propionate	CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C
methylprednisolone aceponate	CCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(C)=C4CC(=O)C=CC4(C)C3C(O)CC21C
fluticasone propionate	CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
trimeperidine	CCC(=O)OC1(c2ccccc2)CC(C)N(C)CC1C
testosterone propionate	CCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C
beclomethasone dipropionate	CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC21C
flopropione	CCC(=O)c1c(O)cc(O)cc1O
propiomazine	CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2
propiopromazine	CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2
carbromal	CCC(Br)(CC)C(=O)NC(N)=O
indobufen	CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
butamirate	CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1
posaconazole	CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
levetiracetam	CCC(C(N)=O)N1CCCC1=O
simvastatin	CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
amorolfine	CCC(C)(C)c1ccc(CC(C)CN2CC(C)OC(C)C2)cc1
amylocaine	CCC(C)(CN(C)C)OC(=O)c1ccccc1
clinofibrate	CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O
lovastatin	CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
pravastatin	CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21
isoleucine	CCC(C)C(N)C(=O)O
butabarbital	CCC(C)C1(CC)C(=O)NC(=O)NC1=O
itraconazole	CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
peramivir	CCC(CC)C(NC(C)=O)C1C(N=C(N)N)CC(C(=O)O)C1O
dalcetrapib	CCC(CC)CC1(C(=O)Nc2ccccc2SC(=O)C(C)C)CCCCC1
remdesivir	CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1
beta-sitosterol	CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C
stigmastanol	CCC(CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C)C(C)C
methylergometrine	CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1
methysergide	CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1
ethambutol	CCC(CO)NCCNC(CC)CO
trimebutine	CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C
propatyl nitrate	CCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
procaterol	CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12
idelalisib	CCC(Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1
levacetylmethadol	CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
pemafibrate	CCC(Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)O
propicillin	CCC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O
tapentadol	CCC(c1cccc(O)c1)C(C)CN(C)C
phenprocoumon	CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O
ethosuximide	CCC1(C)CC(=O)NC1=O
cyclobarbital	CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O
monensin	CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)O)O3)O2)O1
pyrithyldione	CCC1(CC)C(=O)CC=NC1=O
barbital	CCC1(CC)C(=O)NC(=O)NC1=O
amobarbital	CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
topotecan	CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1
camptothecin	CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
vindesine	CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1
norethandrolone	CCC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C
aminoglutethimide	CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
meptazinol	CCC1(c2cccc(O)c2)CCCCN(C)C1
methylphenobarbital	CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O
phenobarbital	CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
primidone	CCC1(c2ccccc2)C(=O)NCNC1=O
mephenytoin	CCC1(c2ccccc2)NC(=O)N(C)C1=O
vincamine	CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32
glimepiride	CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O
mirogabalin	CCC1=CC2C(C1)CC2(CN)CC(=O)O
vinorelbine	CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2
volasertib	CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCC(N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C
pilocarpine	CCC1C(=O)OCC1Cc1cncn1C
tofisopam	CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21
obeticholic acid	CCC1C(O)C2C3CCC(C(C)CCC(=O)O)C3(C)CCC2C2(C)CCC(O)CC12
ajmaline	CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O
vaniprevir	CCC1CC1(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1
ibogaine	CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13
upadacitinib	CCC1CN(C(=O)NCC(F)(F)F)CC1c1cnc2cnc3[nH]ccc3n12
hydroquinine	CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
hydroquinidine	CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
mitragynine	CCC1CN2CCc3c([nH]c4cccc(OC)c34)C2CC1C(=COC)C(=O)OC
erythromycin	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O
azithromycin	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O
clarithromycin	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O
cefcapene	CCCC(C(=O)N=C1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1csc(N)n1
cefcapene pivoxil	CCCC(C(=O)N=C1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CSC12)c1csc(N)n1
doconexent	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O
icosapent	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O
icosapent ethyl	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC
alpha-linolenic acid	CCC=CCC=CCC=CCCCCCCCC(=O)O
butyrfentanyl	CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
bunazosin	CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1
bucinnazine	CCCC(=O)N1CCN(CC=Cc2ccccc2)CC1
acebutolol	CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
bucladesine	CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC
hydrocortisone butyrate	CCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C
difluprednate	CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
clevidipine	CCCC(=O)OCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl
ketocaine	CCCC(=O)c1ccccc1OCCN(C(C)C)C(C)C
pyrovalerone	CCCC(C(=O)c1ccc(C)cc1)N1CCCC1
methylenedioxypyrovalerone	CCCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1
carisoprodol	CCCC(C)(COC(N)=O)COC(=O)NC(C)C
meprobamate	CCCC(C)(COC(N)=O)COC(N)=O
acetorphine	CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(OC(C)=O)ccc5c4C12CCN(C)C3C5
pentobarbital	CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
thiopental	CCCC(C)C1(CC)C(=O)NC(=S)NC1=O
valproic acid	CCCC(CCC)C(=O)O
anisotropine methylbromide	CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C
valpromide	CCCC(CCC)C(N)=O
prolintane	CCCC(Cc1ccccc1)N1CCCC1
telaprevir	CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1
perindopril	CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC
4-methylpentedrone	CCCC(NC)C(=O)c1ccc(C)cc1
pentedrone	CCCC(NC)C(=O)c1ccccc1
nirogacestat	CCCC(NC1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1
4-methyl-alpha-ethylaminopentiophenone	CCCC(NCC)C(=O)c1ccc(C)cc1
n-ethylpentylone	CCCC(NCC)C(=O)c1ccc2c(c1)OCO2
tipranavir	CCCC1(CCc2ccccc2)CC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1
azapropazone	CCCc1c(O)n2c(N(C)C)nc3ccc(C)cc3n2c1=O
brivaracetam	CCCC1CC(=O)N(C(CC)C(N)=O)C1
clindamycin	CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1
lincomycin	CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1
propiconazole	CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1
budesonide	CCCC1OC2CC3C4CC=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1
valsartan	CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C
valerylfentanyl	CCCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
estradiol valerate	CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C
valrubicin	CCCCC(=O)OCC(=O)C1(O)C=C2C(=O)c3c(c(O)c4c(OC)cccc4c3O)C(=O)C2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1
gemeprost	CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC
misoprostol	CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC
limaprost	CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)O
clodantoin	CCCCC(CC)c1[nH]c(=O)n(SC(Cl)(Cl)Cl)c1O
hexetidine	CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1
octocrylene	CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
octinoxate	CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1
docusate	CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O
dioctyl sodium sulfosuccinate	CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O
docusate sodium	CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O
padimate o	CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1
octisalate	CCCCC(CC)COC(=O)c1ccccc1O
lubiprostone	CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1
narlaprevir	CCCCC(NC(=O)C1C2C(CN1C(=O)C(NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1
elobixibat	CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)NC(C(=O)NCC(=O)O)c3ccccc3)cc2S(=O)(=O)C1
suxibuzone	CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
irbesartan	CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
sparsentan	CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1
phenylbutazone	CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O
bucolome	CCCCc1c(O)[nH]c(=O)n(C2CCCCC2)c1=O
mofebutazone	CCCCc1c(O)[nH]n(-c2ccccc2)c1=O
butylphthalide	CCCCC1OC(=O)c2ccccc21
hydroxyprogesterone caproate	CCCCCC(=O)OC1(C(C)=O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C
carboprost tromethamine	CCCCCC(C)(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O
tuaminoheptane	CCCCCC(C)N
dinoprostone	CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O
alprostadil	CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O
dinoprost	CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O
epoprostenol	CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21
treprostinil	CCCCCC(O)CCC1C(O)CC2Cc3c(cccc3OCC(=O)O)CC21
arachidonic acid	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O
gamolenic acid	CCCCCC=CCC=CCC=CCCCCC(=O)O
linoleic acid	CCCCCC=CCC=CCCCCCCCC(=O)O
testosterone enanthate	CCCCCCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C
triheptanoin	CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC
nabilone	CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21
hepronicate	CCCCCCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1
unoprostone	CCCCCCCC(=O)CCC1C(O)CC(O)C1CC=CCCCC(=O)O
eliglustat	CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2
caprylic acid	CCCCCCCC(=O)O
tricaprylin	CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC
laninamivir octanoate	CCCCCCCC(=O)OCC(O)C(OC)C1OC(C(=O)O)=CC(N=C(N)N)C1NC(C)=O
alpha-pyrrolidinononanophenone	CCCCCCCC(C(=O)c1ccccc1)N1CCCC1
nonivamide	CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1
perfluorohexyloctane	CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
oleic acid	CCCCCCCCC=CCCCCCCCC(=O)O
ethanolamine oleate	CCCCCCCCC=CCCCCCCCC(=O)O
sodium oleate	CCCCCCCCC=CCCCCCCCC(=O)[O-]
nandrolone decanoate	CCCCCCCCCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4C3CCC12C
testosterone undecanoate	CCCCCCCCCCC(=O)OC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C
glyceryl laurate	CCCCCCCCCCCC(=O)OCC(O)CO
orlistat	CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O
miramistin	CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1ccccc1
isopropyl myristate	CCCCCCCCCCCCCC(=O)OC(C)C
dl-dimyristoylphosphatidylglycerol	CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCCCC
palmidrol	CCCCCCCCCCCCCCCC(=O)NCCO
palmitic acid	CCCCCCCCCCCCCCCC(=O)O
magnesium stearate	CCCCCCCCCCCCCCCCCC(=O)O
stearic acid	CCCCCCCCCCCCCCCCCC(=O)O
glyceryl monostearate	CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO
enocitabine	CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
docosanol	CCCCCCCCCCCCCCCCCCCCCCO
stearyl citrate	CCCCCCCCCCCCCCCCCCOC(=O)CC(O)(CC(=O)O)C(=O)O
perifosine	CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1
brincidofovir	CCCCCCCCCCCCCCCCOCCCOP(=O)(O)COC(CO)Cn1ccc(N)nc1=O
miltefosine	CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
cetrimonium	CCCCCCCCCCCCCCCC[N+](C)(C)C
cethexonium bromide	CCCCCCCCCCCCCCCC[N+](C)(C)C1CCCCC1O
cethexonium chloride	CCCCCCCCCCCCCCCC[N+](C)(C)C1CCCCC1O
thonzonium	CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1
cetalkonium	CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
cetylpyridinium	CCCCCCCCCCCCCCCC[n+]1ccccc1
sodium tetradecyl sulfate	CCCCCCCCCCCCCCOS(=O)(=O)[O-]
oxychlorosene	CCCCCCCCCCCCCCc1ccc(S(=O)(=O)O)cc1
benzalkonium	CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
laurocapram	CCCCCCCCCCCCN1CCCCCC1=O
sodium lauryl sulfoacetate	CCCCCCCCCCCCOC(=O)CS(=O)(=O)[O-]
polidocanol	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
sodium lauryl sulfate	CCCCCCCCCCCCOS(=O)(=O)[O-]
dodeclonium	CCCCCCCCCCCC[N+](C)(C)CCOc1ccc(Cl)cc1
domiphen	CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1
benzoxonium	CCCCCCCCCCCC[N+](CCO)(CCO)Cc1ccccc1
olanexidine	CCCCCCCCN=C(N)N=C(N)NCc1ccc(Cl)c(Cl)c1
otilonium	CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1
fingolimod	CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1
ibutilide	CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1
polihexanide	CCCCCCN=C(N)N=C(N)N
hexaminolevulinate	CCCCCCOC(=O)CCC(=O)CN
dabigatran etexilate	CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1
lusutrombopag	CCCCCCOC(C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(C=C(C)C(=O)O)c(Cl)c3)n2)c1OC
ibandronate	CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
tegaserod	CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12
capecitabine	CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F
amyl nitrite	CCCCCON=O
neticonazole	CCCCCOc1ccccc1C(=CSC)n1ccnc1
delta-8-thc	CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21
11-nor-9-carboxy-delta-9-tetrahydrocannabinol	CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C(=O)O)=CC21
dronabinol	CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21
cannabinol	CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2
valnivudine	CCCCCc1ccc(-c2cc3cn(C4CC(O)C(COC(=O)C(N)C(C)C)O4)c(=O)nc3o2)cc1
amylmetacresol	CCCCCc1ccc(C)cc1O
atrasentan	CCCCN(CCCC)C(=O)CN1CC(c2ccc3c(c2)OCO3)C(C(=O)O)C1c1ccc(OC)cc1
dimorpholamine	CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1
miglustat	CCCCN1CC(O)C(O)C(O)C1CO
bupivacaine	CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
levobupivacaine	CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
buformin	CCCCN=C(N)N=C(N)N
tolbutamide	CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
carbutamide	CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1
tybamate	CCCCNC(=O)OCC(C)(CCC)COC(N)=O
bumetanide	CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1
tetracaine	CCCCNc1ccc(C(=O)OCCN(C)C)cc1
benzonatate	CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1
butamben	CCCCOC(=O)c1ccc(N)cc1
nicoboxil	CCCCOCCOC(=O)c1cccnc1
piperonyl butoxide	CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2
cinchocaine	CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
oxybuprocaine	CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N
dyclonine	CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1
bufexamac	CCCCOc1ccc(CC(O)=NO)cc1
pramocaine	CCCCOc1ccc(OCCCN2CCOCC2)cc1
tirofiban	CCCCS(=O)(=O)NC(Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O
captodiame	CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1
butylscopolamine	CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
fimasartan	CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
allisartan isoproxil	CCCCc1nc(Cl)c(C(=O)OCOC(=O)OC(C)C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
losartan	CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
pracinostat	CCCCc1nc2cc(C=CC(O)=NO)ccc2n1CCN(CC)CC
eprosartan	CCCC=c1ncc(=CC(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1
dronedarone	CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1
amiodarone	CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
etidocaine	CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C
proglumide	CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1
tiropramide	CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1
ropinirole	CCCN(CCC)CCc1cccc2[nH]c(O)cc12
probenecid	CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
rotigotine	CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1
pergolide	CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21
quinagolide	CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21
imrecoxib	CCCN1CC(c2ccc(S(C)(=O)=O)cc2)=C(c2ccc(C)cc2)C1=O
ropivacaine	CCCN1CCCCC1C(=O)Nc1c(C)cccc1C
ponesimod	CCCN=C1SC(=Cc2ccc(OCC(O)CO)c(Cl)c2)C(=O)N1c1ccccc1C
chlorpropamide	CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1
articaine	CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC
prilocaine	CCCNC(C)C(=O)Nc1ccccc1C
pramipexole	CCCNC1CCc2nc(N)sc2C1
propafenone	CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1
macitentan	CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1
propyl alcohol	CCCO
propylparaben	CCCOC(=O)c1ccc(O)cc1
propiverine	CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1
proparacaine	CCCOc1ccc(C(=O)OCCN(CC)CC)cc1N
udenafil	CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc(=O)c2c([nH]1)c(CCC)nn2C
promestriene	CCCOc1ccc2c(c1)CCC1C2CCC2(C)C(OC)CCC12
abrocitinib	CCCS(=O)(=O)NC1CC(N(C)c2ncnc3[nH]ccc23)C1
vemurafenib	CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
prosultiamine	CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N
albendazole	CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
ticagrelor	CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1
nedocromil	CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12
propylthiouracil	CCCc1cc(=O)[nH]c(=S)[nH]1
protionamide	CCCc1cc(C(N)=S)ccn1
simetride	CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1
olmesartan	CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
vardenafil	CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12
